config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,rho,s1,a0,a1,b0,b1
ind_skew_Dneg,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0199749064341936,0.0307349881374753,0.0005456426087559,0.86,0.14,0.9800250935658064,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.019813677997745,0.0305869784520113,0.0005429814150254,0.86,0.14,0.9801863220022552,0.7,1.0,1.0,0.25,4.0,0.0
0_base,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0039419769606046,0.0856090133833689,0.0073133639901158,0.9,0.1,0.9960580230393954,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,200,100,2,100,0.0,0.25,0,0.3,0.0,1.0,1.000962742258612,1.0,-0.0129388329370483,0.0894517470336062,0.0085038768362472,0.92,0.08,0.988023909321564,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,200,100,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0020476438871722,1.0,-0.0259060599049946,0.1098179384497519,0.0135187095363705,0.93,0.07,0.976141583982178,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,100,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0042580587554322,1.0,-0.0460173273730253,0.1611849520532438,0.0291478466243075,0.96,0.04,0.9582407313824072,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0008538593266338,1.0,-0.0072204187497283,0.0851369651692502,0.0074953815112606,0.93,0.07,0.9936334405769056,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,200,100,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0014353579666626,1.0,-0.010524672541311,0.0912115081368083,0.0091819326887419,0.94,0.06,0.9909106854253514,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,200,100,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0032579917394613,1.0,-0.0222969782066727,0.1085876868629549,0.013495299395486,0.92,0.08,0.9809610135327888,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0005599532331876,0.0450001730328479,0.0020247020253629,0.91,0.09,0.9994400467668124,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0034871765332497,0.0825629535429298,0.0068044808975579,0.91,0.09,0.9965128234667502,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0093976457557356,0.1565628284807015,0.0244236035161272,0.91,0.09,0.9906023542442643,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0049857688028605,0.1502936809791734,0.0225633326517139,0.91,0.09,1.0049857688028605,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0034357284232154,0.0815267410603221,0.0066348052781187,0.91,0.09,0.9965642715767844,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.003598058217338,0.0407148019479762,0.0016447490747275,0.94,0.06,0.9964019417826622,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.006160093262201,0.0752543298887808,0.0056252674180104,0.95,0.05,0.9938399067377988,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0062607591104073,0.0806754084585524,0.0064693244253157,0.91,0.09,0.9937392408895928,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.012462505403052,0.0758088141070587,0.0055916622553974,0.96,0.04,0.987537494596948,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0059846638077662,0.3328325923024471,0.110741718297875,0.94,0.06,1.0059846638077663,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.1231344172303935,0.3373620934302091,0.0986510973769445,0.91,0.09,0.8768655827696066,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0023341619175799,0.0437511324980913,0.001908713283008,0.89,0.11,0.99766583808242,0.7,1.0,1.0,0.25,4.0,0.0
0_base,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0186668379885328,0.0884455761994636,0.007474169108765,0.92,0.08,0.9813331620114673,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,200,100,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0010177219536311,1.0,-0.0317007226100041,0.0918118854523191,0.0076506542585496,0.9,0.1,0.9693169993436268,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,200,100,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0026143043787892,1.0,-0.0514002818373181,0.110771514569087,0.0102742996462807,0.94,0.06,0.9512140225414708,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.005123938362226,1.0,-0.0856023824535001,0.1620305975954432,0.0204074445878159,0.95,0.05,0.9195215559087258,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.000645834147188,1.0,-0.0247919762992077,0.0879231380394002,0.0072597956556001,0.91,0.09,0.97585385784798,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,200,100,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0016430699674304,1.0,-0.0337325806158543,0.095025076653223,0.0082263924608352,0.9,0.1,0.967910489351576,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,200,100,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0032937009418157,1.0,-0.047742769472288,0.1094735084442878,0.0102502047650881,0.94,0.06,0.9555509314695276,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0132341724397075,0.0864472106258385,0.0072979769048241,0.93,0.07,0.9867658275602924,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.01118278156923,0.0893720150569922,0.0078623024717221,0.92,0.08,0.98881721843077,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0096807898823702,0.0886504865052983,0.0077651910648794,0.92,0.08,0.9903192101176298,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0088923567171403,0.0882373593642598,0.0077067575795926,0.92,0.08,0.9911076432828598,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0089707327079767,0.0882518859805058,0.0077079213337982,0.92,0.08,0.9910292672920232,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0081194187791976,0.0882438461315674,0.0077210514187797,0.92,0.08,0.9918805812208024,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0067348876531547,0.0876311641055964,0.0076338622108013,0.92,0.08,0.9932651123468452,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.006730077737085,0.0876290968533822,0.0076335646689922,0.92,0.08,0.9932699222629152,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0069880462436911,0.0876536989265874,0.0076343381452088,0.92,0.08,0.993011953756309,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0067157970713979,0.0876709850747113,0.007641099693666,0.92,0.08,0.993284202928602,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0060578907000633,0.0870592022705077,0.0075426066602432,0.92,0.08,0.9939421092999366,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.00440288017126,0.0878382621294588,0.007696174940121,0.92,0.08,0.9955971198287398,0.7,1.0,1.0,0.25,4.0,0.0
0_base,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0015603260988724,0.0794482060459203,0.0063095828263801,0.94,0.06,1.0015603260988724,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,200,20,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0012731706629832,1.0,0.0016490780516844,0.0912113757770506,0.0085337971166738,0.93,0.07,1.0029222487146676,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,200,20,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0016249318379369,1.0,-0.003900165623645,0.1112435858107876,0.0135348670070795,0.92,0.08,0.9977247662142916,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,20,2,100,0.0,1.0,0,0.3,0.0,1.0,1.00397757337597,1.0,-0.0050620642373311,0.1545766454648029,0.0286712623434456,0.97,0.03,0.9989155091386388,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0005029170745847,1.0,0.0018690912737725,0.0870593289351242,0.0076612332806435,0.93,0.07,1.0023720083483572,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,200,20,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0007196776881413,1.0,-0.0031655981224001,0.0962954610748225,0.009704752515435,0.93,0.07,0.9975540795657412,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,200,20,2,100,0.0,0.0,0,0.3,0.5,1.0,1.001637256756098,1.0,-0.0032311266387287,0.1096861079376237,0.0133920585576677,0.93,0.07,0.9984061301173692,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0001294286260869,0.0438909329610327,0.0019263972444206,0.93,0.07,0.9998705713739132,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0023893304306887,0.0770828171842353,0.0059360518051512,0.94,0.06,1.0023893304306886,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.0103361475356688,0.1485397124002285,0.0219572102140634,0.93,0.07,1.0103361475356687,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0161078109967464,0.1553927287465346,0.0238874385721871,0.91,0.09,1.0161078109967463,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0014248920863806,0.0762614787827002,0.0058137828286664,0.95,0.05,1.0014248920863806,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0011543312372537,0.0383880210318426,0.0014723076781358,0.96,0.04,0.9988456687627462,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0037776350827198,0.0767709826282324,0.0058795132468861,0.93,0.07,1.00377763508272,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.003918514009555,0.0761870852534066,0.0057891172073667,0.94,0.06,1.003918514009555,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0069170903540322,0.0792727831949722,0.0062363280165112,0.93,0.07,0.9930829096459676,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0135080911703869,0.3972044699268145,0.1575889224027742,0.89,0.11,1.0135080911703869,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.1021227105701908,0.3782507360578606,0.1326445713141103,0.94,0.06,0.8978772894298094,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.0037934944434113,0.0442515077206161,0.0019438053354555,0.95,0.05,1.0037934944434113,0.7,1.0,1.0,0.25,4.0,0.0
0_base,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0200918287655598,0.0788685656975456,0.0058165690720435,0.94,0.06,0.9799081712344402,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,200,20,3,100,0.0,0.25,0,0.3,0.0,1.0,1.00398461155222,1.0,-0.0210880993909953,0.0816349217688511,0.0061483497580112,0.95,0.05,0.9828965121612244,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,200,20,3,100,0.0,0.5,0,0.3,0.0,1.0,1.007966030511446,1.0,-0.0270382378512882,0.0993179169736062,0.0091821866004268,0.94,0.06,0.9809277926601576,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.013244275105525,1.0,-0.0327407618596099,0.1490738365639511,0.0216445088531899,0.96,0.04,0.9805035132459148,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0022512649501458,1.0,-0.0177651437319097,0.0777397745365542,0.0055645912072193,0.94,0.06,0.9844861212182362,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,200,20,3,100,0.0,0.0,0,0.3,0.3,1.0,1.004391200956572,1.0,-0.022915781032006,0.0862660393244288,0.0067412786560434,0.95,0.05,0.9814754199245656,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,200,20,3,100,0.0,0.0,0,0.3,0.5,1.0,1.007713645624809,1.0,-0.0305067118850529,0.1022623349001809,0.0094135487063795,0.94,0.06,0.977206933739756,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0167909284484887,0.0770735681919296,0.0056583996356737,0.95,0.05,0.9832090715515112,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0159539985560598,0.0762808007799575,0.0055642304977048,0.95,0.05,0.98404600144394,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.017350189721662,0.0782275675304647,0.0058185232383557,0.94,0.06,0.982649810278338,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0166478296534332,0.0780610066631067,0.0058163705290878,0.94,0.06,0.9833521703465667,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0157859730624892,0.0781647791127247,0.0058605357482114,0.94,0.06,0.9842140269375108,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0167153109287324,0.077757331964373,0.0057668010547735,0.94,0.06,0.9832846890712672,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0162077544005642,0.0775236245818232,0.0057472210655944,0.94,0.06,0.9837922455994356,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0156987765138484,0.0781822396957455,0.0058660110198112,0.94,0.06,0.9843012234861516,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0157996174303499,0.0782014211481045,0.0058658343586377,0.94,0.06,0.98420038256965,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0146597903765982,0.0780332640275159,0.0058742808409022,0.94,0.06,0.9853402096234016,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0139165117762494,0.0774553770694827,0.0058056661369572,0.94,0.06,0.9860834882237504,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0143922363757885,0.0774593583276606,0.0057928157246363,0.94,0.06,0.9856077636242112,0.7,1.0,1.0,0.25,4.0,0.0
0_base,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0158711477830919,0.088115199438519,0.0075123950401372,0.89,0.11,0.984128852216908,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,200,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.002603617295773,1.0,-0.0187091218281577,0.1024122049089516,0.0099964840939372,0.84,0.16,0.9838944954676154,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,200,5,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0047940996299136,1.0,-0.0191317879145594,0.1239892320922463,0.0153702154353771,0.86,0.14,0.985662311715354,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0109011915605848,1.0,-0.0125175548687536,0.1728588035078065,0.0328692289271245,0.91,0.09,0.9983836366918312,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.001820293673769,1.0,-0.0164529297822173,0.0942768662841546,0.0084462205821984,0.86,0.14,0.9853673638915516,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,200,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0038946243084932,1.0,-0.0216083434155534,0.1060300841678204,0.0106134245460156,0.84,0.16,0.9822862808929396,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,200,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0061631263459163,1.0,-0.0215283849262994,0.123547073247204,0.0150645528864069,0.86,0.14,0.9846347414196168,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0074662535907352,0.0450936811301349,0.0019776951351851,0.88,0.12,0.9925337464092648,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0163238476485707,0.0882344162974518,0.0075188442172982,0.89,0.11,0.9836761523514296,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0311472182980361,0.1733526719470796,0.0290809996634862,0.86,0.14,0.9688527817019638,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0287250978410046,0.170774394848802,0.0283387626899992,0.87,0.13,0.9712749021589951,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0138706752755095,0.0852083623342093,0.0070680693790792,0.9,0.1,0.9861293247244904,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0076346780842152,0.0412165256154616,0.0016405136743604,0.91,0.09,0.9923653219157847,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0149107681940301,0.0781992820463736,0.0058927967044321,0.92,0.08,0.98508923180597,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0140268615180249,0.0848027625914739,0.0069947556991,0.88,0.12,0.9859731384819748,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0185583185510274,0.0797342040191585,0.0060131321031273,0.91,0.09,0.9814416814489724,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0683901624521503,0.3643059966983663,0.1280416449101585,0.91,0.09,0.9316098375478497,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.1136373652424248,0.3950611551021736,0.1431598654914234,0.9,0.1,0.8863626347575753,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0056474051806108,0.044979691980521,0.0019912795053885,0.89,0.11,0.9943525948193888,0.7,1.0,1.0,0.25,4.0,0.0
0_base,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0263029707080138,0.0843569677465534,0.0064242517393264,0.89,0.11,0.9736970292919862,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,200,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0022072567310645,1.0,-0.0198921784630473,0.0896065310504857,0.0081317128368361,0.9,0.1,0.982315078268017,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,200,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0041477800127938,1.0,-0.0157843236206576,0.1127885935674444,0.0147359420464569,0.92,0.08,0.9883634563921362,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0081599879284249,1.0,0.0068118839867018,0.1714963048365233,0.0382414235686889,0.93,0.07,1.0149718719151266,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.00147294972004,1.0,-0.0225396122531561,0.0860527830061298,0.0071276118828875,0.92,0.08,0.9789333374668838,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,200,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0029526699068592,1.0,-0.0238937238550995,0.0930181364959441,0.0090009709869937,0.92,0.08,0.9790589460517596,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,200,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0051040187066524,1.0,-0.0206856060875927,0.1092007416322831,0.0140044608949292,0.93,0.07,0.9844184126190598,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.027145262585785,0.0847606510166684,0.0064475026799182,0.9,0.1,0.972854737414215,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0259512059158298,0.0824766474063719,0.0061289322789092,0.91,0.09,0.9740487940841702,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0277117029498721,0.0850285945235104,0.0064619234062615,0.9,0.1,0.972288297050128,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0265138094660151,0.0841757749088226,0.0063825789891006,0.9,0.1,0.9734861905339852,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0280615335877162,0.0823644200776298,0.0059964480274297,0.91,0.09,0.971938466412284,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0295718247407432,0.0833848893463495,0.0060785469528057,0.91,0.09,0.9704281752592568,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0279543045887416,0.0828462285229231,0.0060820544354322,0.91,0.09,0.9720456954112584,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0288865468587265,0.0832476755378816,0.006095742893039,0.91,0.09,0.9711134531412732,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0304675406793282,0.081955010467168,0.005788352705627,0.92,0.08,0.9695324593206716,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0316813129490321,0.081591953666141,0.0056535413128831,0.92,0.08,0.9683186870509676,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0318917576362768,0.0817671553327908,0.0056687834860857,0.92,0.08,0.968108242363723,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0329311181045819,0.081838867473158,0.0056131416896712,0.92,0.08,0.967068881895418,0.7,1.0,1.0,0.25,4.0,0.0
0_base,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0095637048253283,0.0499562044464676,0.0024041579127112,0.97,0.03,0.9904362951746716,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,100,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0009734795225305,1.0,-0.0126469297489749,0.052901896548494,0.0030533754776497,0.96,0.04,0.9883265497735556,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,100,2,100,0.0,0.5,0,0.3,0.0,1.0,1.001770477995558,1.0,-0.0138698648951479,0.0615396565836158,0.004868505977332,0.98,0.02,0.98790061310041,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,100,2,100,0.0,1.0,0,0.3,0.0,1.0,1.004031590825503,1.0,-0.0033872459697028,0.0843708312286562,0.0116451742743432,1.0,0.0,1.0006443448558,0.7,1.0,1.0,0.25,1.0,0.25
