config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,rho,s1,a0,a1,b0,b1
s1_2.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0043450525986712,0.0910475788444132,0.0082707821313444,0.85,0.15,1.0043450525986717,0.7,2.0,1.0,0.25,1.0,0.25
0_base,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0305792655236956,0.1897801386875756,0.0350814095603067,0.81,0.19,0.9694207344763044,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,50,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0054758220421536,1.0,-0.034413199128407,0.2078716633863415,0.0424715546947594,0.87,0.13,0.9710626229137468,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,50,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0107160180946853,1.0,-0.0366159380750065,0.2379766387631816,0.060344736836879,0.88,0.12,0.9741000800196788,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0186486060867783,1.0,-0.0351948313320713,0.3290623418586709,0.1328768890043996,0.91,0.09,0.9834537747547072,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0027729306087598,1.0,-0.0310494208517089,0.1930894970939352,0.0361413969448767,0.85,0.15,0.9717235097570508,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,50,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.006996647622264,1.0,-0.032722753658952,0.2050634314485316,0.0429145328051571,0.88,0.12,0.974273893963312,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,50,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0120074308827858,1.0,-0.0404380882220845,0.2343504083893638,0.0596179910858216,0.88,0.12,0.9715693426607008,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0269217991236088,0.1861393547102014,0.0339230761038782,0.82,0.18,0.9730782008763912,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0252585798938748,0.1841156691168927,0.0332605837561058,0.83,0.17,0.9747414201061252,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0242947197321299,0.1840335457766125,0.0332781125642497,0.83,0.17,0.97570528026787,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0238753436571345,0.1840693784236831,0.0333115040385347,0.83,0.17,0.9761246563428654,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0213373183560254,0.185712684503573,0.0340339200308972,0.83,0.17,0.9786626816439744,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0176171797876388,0.1855159238486367,0.0341057929777431,0.83,0.17,0.982382820212361,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0201922589042487,0.1847088439617861,0.0337096297180432,0.83,0.17,0.9798077410957512,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0258344567022581,0.1750226094180695,0.0299654946544092,0.84,0.16,0.974165543297742,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0202374370996736,0.1742355580338447,0.029948475823002,0.85,0.15,0.9797625629003264,0.7,2.0,1.0,0.25,1.0,0.25
0_base,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0239151112258477,0.0457943992310931,0.001525194455992,0.87,0.13,0.9760848887741522,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,800,3,2,100,0.0,0.25,0,0.3,0.0,1.0,0.999571669828924,1.0,-0.0236959620289992,0.0472666532311386,0.0016982690765835,0.92,0.08,0.9758757077999248,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,800,3,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9993061663755534,1.0,-0.0201801537596125,0.0515102005263475,0.0024882920346349,0.94,0.06,0.9791260126159408,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,3,2,100,0.0,1.0,0,0.3,0.0,1.0,0.999559191986116,1.0,-0.0127017376360757,0.0693255530172052,0.0057784808170842,0.97,0.03,0.9868574543500402,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,3,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9999472221691376,1.0,-0.0239631732933579,0.0464428327884288,0.001593617085131,0.86,0.14,0.9759840488757796,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,800,3,2,100,0.0,0.0,0,0.3,0.3,1.0,0.9999941091049304,1.0,-0.0228215054312741,0.0472254075602656,0.0017899116665653,0.93,0.07,0.9771726036736564,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,800,3,2,100,0.0,0.0,0,0.3,0.5,1.0,1.00024334562059,1.0,-0.0192903632512083,0.0503571939603553,0.002424461595932,0.94,0.06,0.9809529823693818,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0132665743884351,0.0235750205540988,0.0003797795981223,0.88,0.12,0.9867334256115652,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0234719492947231,0.0444201714849393,0.0014222192310573,0.87,0.13,0.9765280507052768,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0369607347418031,0.0826278431725386,0.0054612645546917,0.88,0.12,0.9630392652581968,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0241371991564671,0.043414239911359,0.001302191843962,0.86,0.14,0.9758628008435328,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0224927860799366,0.0442951381684449,0.0014561338397238,0.86,0.14,0.9775072139200636,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0246197073751429,0.0446950263227277,0.0013915153867516,0.86,0.14,0.9753802926248568,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0437837125002201,0.0825107753153794,0.0048910145628431,0.9,0.1,0.95621628749978,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0252191610037258,0.0447555888305344,0.001367056649836,0.86,0.14,0.974780838996274,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0132117600615267,0.0234310211527891,0.000374462148339,0.86,0.14,0.9867882399384734,0.7,2.0,1.0,0.25,1.0,0.25
0_base,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.024191154675013,0.049620232425632,0.0018769555014633,0.81,0.19,0.9758088453249868,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,800,3,3,100,0.0,0.25,0,0.3,0.0,1.0,0.999660705555539,1.0,-0.0227534608052423,0.0520008377363096,0.0022182947680266,0.86,0.14,0.9769072447502968,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,800,3,3,100,0.0,0.5,0,0.3,0.0,1.0,0.9994582123443244,1.0,-0.0195414252048685,0.0566094465337555,0.0030552321666876,0.94,0.06,0.9799167871394556,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,3,3,100,0.0,1.0,0,0.3,0.0,1.0,0.9989344445716196,1.0,-0.0124891420311714,0.077377810640284,0.0069861437797266,0.95,0.05,0.9864453025404484,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,3,3,100,0.0,0.0,0,0.3,0.15,1.0,0.9999960484807952,1.0,-0.0227485308650617,0.0494714790244257,0.0019242898882605,0.83,0.17,0.9772475176157333,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,800,3,3,100,0.0,0.0,0,0.3,0.3,1.0,0.9997809726017782,1.0,-0.0215362851074382,0.0523722705751991,0.0023232285056936,0.86,0.14,0.97824468749434,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,800,3,3,100,0.0,0.0,0,0.3,0.5,1.0,0.9992918446681044,1.0,-0.0197787390225376,0.0551334001432654,0.0027721814231529,0.95,0.05,0.9795131056455668,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0215808731547931,0.04739458589625,0.0017805126861537,0.82,0.18,0.9784191268452068,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0213305287790339,0.0474746343503015,0.0017988494487016,0.82,0.18,0.978669471220966,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.021455294643013,0.0476222376076177,0.0018075478465378,0.82,0.18,0.9785447053569868,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0207795025886191,0.0478342229962343,0.001856325161823,0.82,0.18,0.9792204974113808,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0214292656298407,0.0478937533501177,0.0018345981845276,0.82,0.18,0.978570734370159,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0221860983111577,0.047474656093027,0.0017616200128788,0.82,0.18,0.9778139016888424,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.02190131915084,0.0475497587902013,0.0017813117804593,0.82,0.18,0.97809868084916,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0224821805154421,0.0476285983052529,0.0017630349357942,0.82,0.18,0.9775178194845578,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0227065989985242,0.0476759824214028,0.0017574096617661,0.82,0.18,0.977293401001476,0.7,2.0,1.0,0.25,1.0,0.25
0_base,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0181954118690433,0.041606703315134,0.0014000447476694,0.94,0.06,0.9818045881309564,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,800,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.001108263797683,1.0,-0.0183770260835227,0.0451657358965243,0.0018230204416556,0.93,0.07,0.98273123771416,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,800,5,2,100,0.0,0.5,0,0.3,0.0,1.0,1.001730060751253,1.0,-0.0164595798600412,0.0533601543996794,0.003042060939123,0.94,0.06,0.9852704808912116,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0043719547204757,1.0,-0.0104663765520458,0.0798613168954646,0.0081117530799808,0.94,0.06,0.9939055781684302,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0006290157192586,1.0,-0.0193055027199041,0.0430859155739518,0.0015375983477219,0.93,0.07,0.9813235129993544,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,800,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.001450091791725,1.0,-0.0207531521377672,0.0474409879305597,0.0019943628043559,0.91,0.09,0.9806969396539575,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,800,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0024334301924789,1.0,-0.0192206739156883,0.0542851653888624,0.0030591631019234,0.94,0.06,0.9832127562767902,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0118379961144774,0.0222299452010103,0.0003540323116335,0.93,0.07,0.9881620038855226,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0205927977059926,0.0423841695219444,0.0013723545087049,0.94,0.06,0.9794072022940072,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0305412879050424,0.0776402757719488,0.0050952421550455,0.94,0.06,0.9694587120949574,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0202110880433908,0.0421114699014577,0.0013648878173636,0.93,0.07,0.9797889119566092,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0221310985440705,0.0433454628614042,0.001389043627902,0.92,0.08,0.9778689014559296,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0211572597597235,0.0425895440381781,0.0013662396208394,0.94,0.06,0.9788427402402764,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0361041728999976,0.0793858023557705,0.0049985943148765,0.93,0.07,0.9638958271000022,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0213531325637826,0.0425292011792928,0.0013527766826622,0.94,0.06,0.9786468674362172,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0119738532429855,0.0212539880469877,0.0003083588464169,0.95,0.05,0.9880261467570144,0.7,2.0,1.0,0.25,1.0,0.25
0_base,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0148765266756774,0.0403083437701786,0.0014034515315627,0.93,0.07,0.9851234733243224,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,800,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.00078648252864,1.0,-0.0160021084586786,0.0436454062299625,0.0018042516987305,0.93,0.07,0.9847843740699612,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,800,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0016891968220774,1.0,-0.0146891420328419,0.0504460132337212,0.0028053453823456,0.92,0.08,0.9870000547892352,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.003470807015057,1.0,-0.008885492505702,0.0725971605250026,0.0070312531313916,0.94,0.06,0.994585314509355,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0006012074001671,1.0,-0.0152604911179964,0.0421672317514525,0.0016022550889748,0.92,0.08,0.9853407162821708,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,800,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0012588873316972,1.0,-0.0156807769268532,0.0443649078085518,0.0019431896172537,0.92,0.08,0.9855781104048438,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,800,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0020182132505584,1.0,-0.0138661351853314,0.0500363381081413,0.0028300673836336,0.92,0.08,0.9881520780652268,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0153014288915522,0.0396886839885227,0.0013410579106175,0.93,0.07,0.9846985711084478,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0153024526540407,0.0396890760150353,0.001341057697698,0.93,0.07,0.9846975473459592,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0154083495527234,0.0397949054106126,0.0013462172607006,0.93,0.07,0.9845916504472764,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0148477496961221,0.0402802333219011,0.0014020415254281,0.93,0.07,0.985152250303878,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0150353514447269,0.0404553765974656,0.0014105757025763,0.93,0.07,0.9849646485552732,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0151557465743491,0.040542889509624,0.0014140292355636,0.93,0.07,0.9848442534256509,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0155466447373503,0.0405990382484943,0.0014065837441133,0.93,0.07,0.9844533552626497,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0157503316975313,0.0408801336958494,0.0014231123824082,0.93,0.07,0.9842496683024684,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0160952953620931,0.0411060392149259,0.001430647927146,0.93,0.07,0.9839047046379068,0.7,2.0,1.0,0.25,1.0,0.25
