config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,rho,s1,a0,a1,b0,b1
rho_0.7,200,30,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0297061171455277,0.082887135513153,0.0059878238377119,0.93,0.07,0.9702938828544724,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,200,30,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0253572107692319,0.0941811063316336,0.0082270926518552,0.86,0.14,0.974642789230768,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,10,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0195283602972952,0.0577744831710824,0.0029565340497847,0.89,0.11,0.9804716397027048,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,10,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0174372625627033,0.0608047726614316,0.0033931622527277,0.88,0.12,0.9825627374372966,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0214039770084464,0.0602408080856563,0.0031708247270347,0.91,0.09,0.9785960229915536,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0049998854392246,0.0545308544971127,0.0029486152377799,0.92,0.08,0.9950001145607752,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,30,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0180778165800759,0.0548297978694977,0.0026794992821071,0.9,0.1,0.981922183419924,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,30,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0167194955968877,0.0569552274191076,0.0029643563973479,0.88,0.12,0.9832805044031122,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,10,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0253084662308151,0.175764677659094,0.0302527034496489,0.88,0.12,0.9746915337691848,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,10,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0794841883372033,0.1794655115910039,0.0258901336549967,0.84,0.16,0.9205158116627966,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,20,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0054566939999091,0.1679661815477928,0.0281828626343374,0.86,0.14,0.9945433060000908,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,20,3,100,0.0,0.0,0,0.3,0.0,1.0,0.0300213902714174,0.1709513511620016,0.0283230805902852,0.83,0.17,1.0300213902714177,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,30,2,100,0.0,0.0,0,0.3,0.0,1.0,0.002451240562993,0.1691222301620207,0.0285963201546778,0.91,0.09,1.002451240562993,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,30,3,100,0.0,0.0,0,0.3,0.0,1.0,0.0194304649686616,0.1690034369666262,0.028184618737634,0.87,0.13,1.0194304649686616,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,10,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.011727687657082,0.0429243844774096,0.0017049641249824,0.89,0.11,0.988272312342918,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,10,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0158888991766752,0.0451551987917058,0.0017865348608719,0.92,0.08,0.9841111008233248,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,20,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0217848392759532,0.0457559143486304,0.0016190244756,0.91,0.09,0.9782151607240468,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,20,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0166174941733616,0.042661742509536,0.0015438831613482,0.93,0.07,0.9833825058266384,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,30,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0178125144343855,0.0447013698400942,0.0016809267951056,0.89,0.11,0.9821874855656144,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,30,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0182564342668846,0.0400444533564576,0.0012702608524764,0.91,0.09,0.9817435657331154,0.7,1.0,1.0,0.25,1.0,0.25
