config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,rho,s1,a0,a1,b0,b1
noise_1.0,200,30,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0233614943249023,0.0916387199358523,0.0078518955743891,0.87,0.13,0.9766385056750976,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,10,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0213400425751615,0.0587568326559587,0.0029969679666506,0.88,0.12,0.9786599574248384,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,10,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0189876264092034,0.0614073908391967,0.0034103376930223,0.88,0.12,0.9810123735907964,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0219263823634512,0.0618393635238875,0.0033433406374912,0.9,0.1,0.9780736176365488,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0050910461751947,0.0547470647181845,0.0029713223440991,0.92,0.08,0.9949089538248052,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,30,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.018520816813395,0.055077782451273,0.0026905414643144,0.9,0.1,0.981479183186605,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,30,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0172827339666854,0.0575320900158879,0.003011248488233,0.88,0.12,0.9827172660333146,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,10,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0173331802826395,0.1730654128772651,0.0296511979956677,0.89,0.11,0.9826668197173604,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,10,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0700452978141531,0.1852080594254627,0.0293956815302723,0.83,0.17,0.9299547021858467,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,20,2,100,0.0,0.0,0,0.3,0.0,1.0,0.0003856515885294,0.1672738760584021,0.0279804008844539,0.87,0.13,1.0003856515885294,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,20,3,100,0.0,0.0,0,0.3,0.0,1.0,0.0278477080965515,0.174356365204145,0.0296246472409704,0.82,0.18,1.0278477080965516,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,30,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0014202701401123,0.1649377703383094,0.027202450916902,0.91,0.09,0.9985797298598876,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,30,3,100,0.0,0.0,0,0.3,0.0,1.0,0.018484910559924,0.1665784287445873,0.0274066810046071,0.87,0.13,1.018484910559924,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,10,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0109526738976448,0.0430581286079977,0.0017340413737147,0.88,0.12,0.9890473261023552,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,10,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0154979896280437,0.0450552136274154,0.001789784592501,0.92,0.08,0.9845020103719564,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,20,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0207535309880223,0.0451505749355147,0.0016078653685367,0.92,0.08,0.9792464690119776,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,20,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0161731817641649,0.0423069568443239,0.0015283067890507,0.93,0.07,0.9838268182358352,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,30,2,100,0.0,0.0,0,0.3,0.0,1.0,-0.0176515392188149,0.0427728967144613,0.0015179438565526,0.92,0.08,0.9823484607811852,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,30,3,100,0.0,0.0,0,0.3,0.0,1.0,-0.0179303310246181,0.0397814960962187,0.001261070661001,0.92,0.08,0.9820696689753818,0.7,1.0,1.0,0.25,1.0,0.25
